storm_year,mean_sea_level,max_residual,flags_MSL,flags_ANNMAX
1987.0,408.507762557078,62.949640782105,,
1988.0,416.498406193078,135.371885838464,,
1989.0,411.995890410959,63.9154275827308,,
1990.0,414.474200913242,84.0392983274791,,
1991.0,409.793835616438,55.874349259232,,
1992.0,407.178392531876,55.9152667185039,,
1993.0,413.344920411985,62.4976542271876,,
1994.0,413.375114155251,69.1166073017143,,
1995.0,415.236757990868,70.0245433464263,,
1996.0,417.49556010929,84.3489363779103,,
1997.0,412.245205479452,60.6011929339659,,
1998.0,416.730707762557,55.0780519500525,,
1999.0,412.282762557078,64.0457819903931,,
2000.0,414.624769159741,95.3384258789054,,
2001.0,421.968378995434,60.3512128373071,,
2002.0,413.990182648402,65.5930149522059,,
2003.0,418.472716894977,64.5249802968007,,
2004.0,415.417349726776,56.068844797797,,
2005.0,412.463698630137,78.1004658568894,,
