input_path,exists,gauge_type,is_coastal,number_of_years,station_name,error
/home/pth/GESLA4/DATA/mississippi_sound_at_usgs_gulfport_light_ms-301912088583300-usa-usgs,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/mississippi_sound_at_usgs_merrill_shell_bank_light-301429089145600-usa-usgs,yes,Coastal,yes,18,,
/home/pth/GESLA4/DATA/mississippi_sound_at_usgs_round_island_light_ms-301849088350000-usa-usgs,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/mississippi_sound_at_usgs_st_joseph_island_light-301104089253400-usa-usgs,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/mississippi_sound_near_grand_pass-300722089150100-usa-usgs,yes,Coastal,yes,18,,
/home/pth/GESLA4/DATA/misumi-ma46-jpn-jodc_jma,yes,Coastal,yes,54,,
/home/pth/GESLA4/DATA/mitajirinaknosekiko-8413-jpn-jodc_pahb,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/mitlenatch_bc-7895-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/mitrofania_island-9459016-usa-noaa,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/mittelgrund-9510132-deu-wsv,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/miyakejima-357a-jpn-uhslc_rq,yes,Coastal,yes,55,,
/home/pth/GESLA4/DATA/miyakejima-357a-jpn-uhslc_rq_aligned,yes,Coastal,yes,55,,
/home/pth/GESLA4/DATA/miyakejima-hd10-jpn-jodc_jcg,yes,Coastal,yes,61,,
/home/pth/GESLA4/DATA/miyakejima-hd10-jpn-jodc_jcg_aligned,yes,Coastal,yes,61,,
/home/pth/GESLA4/DATA/miyakeshima-ma71-jpn-jodc_jma,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/miyako-ma09-jpn-jodc_jma,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/miyazakiko-0113-jpn-jodc_pahb,yes,Coastal,yes,24,,
/home/pth/GESLA4/DATA/mobile_river_at_barry_steamplant_nr_bucks_intake-2470630-usa-usgs,yes,River,no,23,,
/home/pth/GESLA4/DATA/mobile_river_at_river_mile_310_at_bucks_al-2470629-usa-usgs,yes,River,no,19,,
/home/pth/GESLA4/DATA/mobile_state_docks-8737048-usa-noaa,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/mocamedes-238a-ago-uhslc_rq,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/moda-8775283-usa-noaa,yes,Coastal,yes,6,,
/home/pth/GESLA4/DATA/moerdijk-moerdk-nld-rws,yes,River,no,26,,
/home/pth/GESLA4/DATA/moerdijk-moerdk-nld-rws_hist,yes,River,no,49,,
/home/pth/GESLA4/DATA/moerdijk-moer-nld-rws,yes,River,no,2,,
/home/pth/GESLA4/DATA/moffatt_islands_bc-9325-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/moji-9010-jpn-jodc_pahb,yes,Coastal,yes,13,,
/home/pth/GESLA4/DATA/moji-hd17-jpn-jodc_jcg,yes,Coastal,yes,51,,
/home/pth/GESLA4/DATA/mokelumne_r_a_andrus_island_nr_terminous_ca-11336930-usa-usgs,yes,River,no,19,,
/home/pth/GESLA4/DATA/mokelumne_r_at_san_joaquin_river-mok-usa-cdwr,yes,River,no,19,,
/home/pth/GESLA4/DATA/mokelumne_river_near_thornton-b94175-usa-cdwr,yes,River,no,44,,
/home/pth/GESLA4/DATA/mokuoloe-061a-usa-uhslc_rq,yes,Coastal,yes,58,,
/home/pth/GESLA4/DATA/mokuoloe-061-usa-uhslc_fd,yes,Coastal,yes,62,,
/home/pth/GESLA4/DATA/mokuoloe-1612480-usa-noaa,yes,Coastal,yes,45,,
/home/pth/GESLA4/DATA/molo_sartorio-mol-ita-cmems,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/mombasa-101a-ken-uhslc_rq,yes,Coastal,yes,32,,
/home/pth/GESLA4/DATA/mombasa-101-ken-uhslc_fd,yes,Coastal,yes,39,,
/home/pth/GESLA4/DATA/monaco_fontvieille-22-fra-refmar,yes,Coastal,yes,36,,
/home/pth/GESLA4/DATA/monacotg_60minute-mon-fra-cmems,yes,Coastal,yes,36,,
/home/pth/GESLA4/DATA/mona_island-9759938-usa-noaa,yes,Coastal,yes,20,,
/home/pth/GESLA4/DATA/mona_is_pr-267a-usa-uhslc_rq,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/monbetsu-hd01-jpn-jodc_jcg,yes,Coastal,yes,54,,
/home/pth/GESLA4/DATA/monbetsuko-1609-jpn-jodc_pahb,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/moncton-175-can-meds,yes,River,no,2,,
/home/pth/GESLA4/DATA/mond_der_donge-mondddge-nld-rws_hist,yes,River,no,12,,
/home/pth/GESLA4/DATA/monddervechttg-mon-nld-cmems,yes,Lake,no,11,,
/home/pth/GESLA4/DATA/money_island-8537052-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/money_point-8639348-usa-noaa,yes,River,no,29,,
/home/pth/GESLA4/DATA/monroe_mi-9063087-usa-noaa,yes,Lake,no,17,,
/home/pth/GESLA4/DATA/montague_hbr_bc-7420-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/montague_island-9454616-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/montauk-8510560-usa-noaa,yes,Coastal,yes,79,,
/home/pth/GESLA4/DATA/montauk_ny-279a-usa-uhslc_rq,yes,Coastal,yes,75,,
/home/pth/GESLA4/DATA/montauk_point_light-8510321-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/montclair_bridge_new_jersey-mbnj-usa-da_sat,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/monte_carlo_island-9451247-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/monterey-9413450-usa-noaa,yes,Coastal,yes,53,,
/home/pth/GESLA4/DATA/monterey_ca-555a-usa-uhslc_rq,yes,Coastal,yes,49,,
/home/pth/GESLA4/DATA/montezuma_slough_at_roaring_river_slough-e33680-usa-cdwr,yes,River,no,3,,
/home/pth/GESLA4/DATA/montezuma_slough_national_steel_s64-e33670-usa-cdwr,yes,River,no,21,,
/home/pth/GESLA4/DATA/montgomeryslough_oakisland-mon-usa-ncdem,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/mont_louis-2920-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/montmorency-3095-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/montoir_de_bretagne-6106-fra-refmar,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/montoirdebretagnetg_60minute-mon-fra-cmems,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/montreal_jetee_1-15520-can-meds,yes,River,no,112,,
/home/pth/GESLA4/DATA/mooloolaba-59950-aus-bom,yes,Coastal,yes,39,,
/home/pth/GESLA4/DATA/moore_islands_bc-9078-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/moose_point-9455824-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/moosonee-4810-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/moraine_bay-9453443-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/moray_firth-mor-gbr-bodc,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/morayfirth-mor-gbr-cmems,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/morehead_beaufort_yc-8656306-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/morehead_city_harbor-8656502-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/morgans_point-8770613-usa-noaa,yes,Coastal,yes,33,,
/home/pth/GESLA4/DATA/moriches_bay_at_east_moriches_ny-1304920-usa-usgs,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/moriches_cgs-8513388-usa-noaa,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/moriches_inlet-8513398-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/moriko-0139-jpn-jodc_pahb,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/morlaixvigicruestg_06minute-mor-fra-cmems,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/mornington_island-h074011a-aus-bom,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/morrisburg_ontario-14660-can-meds,yes,River,no,35,,
/home/pth/GESLA4/DATA/morro_bay_coast_guard_pier-mor-usa-cm,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/morrow_island_distribution_system-mrw-usa-cdwr,yes,River,no,3,,
/home/pth/GESLA4/DATA/morse_basin_bc-9344-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/moses_lk_galveston_bay_nr_texas_city_tx-8077650-usa-usgs,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/mossel_bay-185a-zaf-uhslc_rq,yes,Coastal,yes,50,,
/home/pth/GESLA4/DATA/mossel_bay-185-zaf-uhslc_fd,yes,Coastal,yes,52,,
/home/pth/GESLA4/DATA/motriltg-mot-esp-cmems,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/moulmein-906a-mmr-uhslc_rq,yes,Coastal,yes,13,,
/home/pth/GESLA4/DATA/moulmein-906-mmr-uhslc_fd,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/mourilyan_harbour-59140-aus-bom,yes,Coastal,yes,39,,
/home/pth/GESLA4/DATA/mouth_of_atchafalaya_river_at_atchafalaya_bay-73816525-usa-usgs,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/mouth_of_novato_creek-mou-usa-cm,yes,River,no,7,,
/home/pth/GESLA4/DATA/mouth_of_the_black_river_mi-9014090-usa-noaa,yes,Lake,no,56,,
/home/pth/GESLA4/DATA/mouth_of_the_black_river_mi-9014091-usa-noaa,yes,Lake,no,2,,
/home/pth/GESLA4/DATA/mtl_rue_frontenac-15540-can-meds,yes,River,no,65,,
/home/pth/GESLA4/DATA/mtwara-922-tza-uhslc_fd,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/mud_creek_at_mouth_nr_homestead_fl-251209080350100-usa-usgs,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/muir_inlet-9452584-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/mullet_key-8726364-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/multnomah_channel-9438125-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/mumbles-mum-gbr-bodc,yes,Coastal,yes,24,,
/home/pth/GESLA4/DATA/mumbles-mum-gbr-cmems,yes,Coastal,yes,32,,
/home/pth/GESLA4/DATA/munalaiu-mun-est-cmems,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/munden_point-8639908-usa-noaa,yes,River,no,2,,
/home/pth/GESLA4/DATA/munising_mi-9099013-usa-noaa,yes,Lake,no,1,,
/home/pth/GESLA4/DATA/murderkill_river_at_bowers_de-1484085-usa-usgs,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/murderkill_river_at_frederica_de-1484080-usa-usgs,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/murderkill_river_entrance-8555388-usa-noaa,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/muroran-hd03-jpn-jodc_jcg,yes,Coastal,yes,42,,
/home/pth/GESLA4/DATA/muroranko-1626-jpn-jodc_pahb,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/murotomisaki-ma37-jpn-jodc_jma,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/murphys_cove-500-can-meds,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/muscat-110a-omn-uhslc_rq,yes,Coastal,yes,7,,
/home/pth/GESLA4/DATA/muscat-110b-omn-uhslc_rq,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/muscat-110-omn-uhslc_fd,yes,Coastal,yes,13,,
/home/pth/GESLA4/DATA/muskegon_mi-9087028-usa-noaa,yes,Lake,no,1,,
/home/pth/GESLA4/DATA/musquash_harbour-53-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/mutine_point_bc-8556-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/mutsuogawara-0110-jpn-jodc_pahb,yes,Coastal,yes,24,,
/home/pth/GESLA4/DATA/muuga-muu-est-cmems,yes,Coastal,yes,6,,
/home/pth/GESLA4/DATA/myakka_river-8725837-usa-noaa,yes,River,no,2,,
/home/pth/GESLA4/DATA/myakka_river_at_north_port_charlotte_fl-2299230-usa-usgs,yes,River,no,19,,
/home/pth/GESLA4/DATA/myrtle_beach-8661000-usa-noaa,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/myrtle_grove_nc-myr-usa-ncdem,yes,Coastal,yes,7,,
/home/pth/GESLA4/DATA/mystic_r_at_amelia_earhart_dam_nr_somerville_ma-1103050-usa-usgs,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/mystic_river_at_route_1_bridge_at_mystic_ct-412117071580800-usa-usgs,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/nacala-193a-moz-uhslc_rq,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/nacala-193b-moz-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/nachalni_island-9457407-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/nagasaki-362a-jpn-uhslc_rq,yes,Coastal,yes,64,,
/home/pth/GESLA4/DATA/nagasaki-362-jpn-uhslc_fd,yes,Coastal,yes,41,,
/home/pth/GESLA4/DATA/nagasaki-ma49-jpn-jodc_jma,yes,Coastal,yes,59,,
/home/pth/GESLA4/DATA/nagoya-ma22-jpn-jodc_jma,yes,Coastal,yes,64,,
/home/pth/GESLA4/DATA/naguabo-9753641-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/naha-355a-jpn-uhslc_rq,yes,Coastal,yes,58,,
/home/pth/GESLA4/DATA/naha-355-jpn-uhslc_fd,yes,Coastal,yes,60,,
/home/pth/GESLA4/DATA/naha-ma44-jpn-jodc_jma,yes,Coastal,yes,58,,
/home/pth/GESLA4/DATA/nain-1430-can-meds,yes,Coastal,yes,48,,
/home/pth/GESLA4/DATA/nain-833a-can-uhslc_rq,yes,Coastal,yes,41,,
/home/pth/GESLA4/DATA/nain-833-can-uhslc_fd,yes,Coastal,yes,48,,
/home/pth/GESLA4/DATA/nain_ast-1431-can-meds,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/nakano_shima-345a-jpn-uhslc_rq,yes,Coastal,yes,35,,
/home/pth/GESLA4/DATA/nakano_shima-345-jpn-uhslc_fd,yes,Coastal,yes,42,,
/home/pth/GESLA4/DATA/nakanoshima-hd28-jpn-jodc_jcg,yes,Coastal,yes,41,,
/home/pth/GESLA4/DATA/nakatoshima-hd30-jpn-jodc_jcg,yes,Coastal,yes,56,,
/home/pth/GESLA4/DATA/nakchamik_island-9458779-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/nakgusukuwanko-0701-jpn-jodc_pahb,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/naknek-9465203-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/namu-8870-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/nanaimo_harbour_bc-7917-can-meds,yes,Coastal,yes,20,,
/home/pth/GESLA4/DATA/nanaoko-0106-jpn-jodc_pahb,yes,Coastal,yes,24,,
/home/pth/GESLA4/DATA/nanoose_bay_bc-7930-can-meds,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/nansemond_river_at_route_460_at_suffolk_va-2042822-usa-usgs,yes,River,no,11,,
/home/pth/GESLA4/DATA/nantes_salorges-6143-fra-refmar,yes,River,no,11,,
/home/pth/GESLA4/DATA/nantessalorgestg_60minute-nan-fra-cmems,yes,River,no,11,,
/home/pth/GESLA4/DATA/nantes_usine_brulee-399-fra-refmar,yes,River,no,35,,
/home/pth/GESLA4/DATA/nantesusinebruleetg_60minute-nan-fra-cmems,yes,River,no,35,,
/home/pth/GESLA4/DATA/nanticoke-8571477-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/nanticoke_river_at_sharptown_md-1488110-usa-usgs,yes,River,no,7,,
/home/pth/GESLA4/DATA/nantucket_island-8449130-usa-noaa,yes,Coastal,yes,61,,
/home/pth/GESLA4/DATA/nantucket_ma-743a-usa-uhslc_rq,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/naomi_diversion_canal_near_naomi_la-7380238-usa-usgs,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/naos-300a-pan-uhslc_rq,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/naos-300b-pan-uhslc_rq,yes,Coastal,yes,7,,
/home/pth/GESLA4/DATA/naos_island-9812530-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/napa_river_at_brazos_drawbridge-nap-usa-cm,yes,Coastal,yes,7,,
/home/pth/GESLA4/DATA/napa_river_at_downtown_napa-nap-usa-cm,yes,River,no,7,,
/home/pth/GESLA4/DATA/napa_river_at_lincoln_avenue-nap-usa-cm,yes,River,no,10,,
/home/pth/GESLA4/DATA/napier-668a-nzl-uhslc_rq,yes,Coastal,yes,31,,
/home/pth/GESLA4/DATA/napier-napt-nzl-ttw,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/naples-8725110-usa-noaa,yes,Coastal,yes,60,,
/home/pth/GESLA4/DATA/naples_bay_at_city_dock_near_naples_fl-2291315-usa-usgs,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/naples_bay_at_gordon_pass_near_naples_fl-2291330-usa-usgs,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/naples_fl-757a-usa-uhslc_rq,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/napoli-nap-ita-ispra,yes,Coastal,yes,37,,
/home/pth/GESLA4/DATA/nardana_patches-58178-aus-bom,yes,Coastal,yes,18,,
/home/pth/GESLA4/DATA/n_arm_fraser_bc-7640-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/narragansett_pier-8454658-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/narvaez_bay_bc-7345-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/narvajoesuu-nar-est-cmems,yes,Coastal,yes,6,,
/home/pth/GESLA4/DATA/narvik-nvk-nor-nhs,yes,Coastal,yes,86,,
/home/pth/GESLA4/DATA/narviktg-nar-nor-cmems,yes,Coastal,yes,87,,
/home/pth/GESLA4/DATA/nassau-727a-bhs-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/nassau_river_near_tisonia_fl-2231291-usa-usgs,yes,River,no,13,,
/home/pth/GESLA4/DATA/nassawadox_creek_ab_church_crk_nr_silver_beach_va-1484812-usa-usgs,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/nas_whidbey_island-9447973-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/natal-202a-bra-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/natal-202b-bra-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/natal-202c-bra-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/natashquan-2510-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/natkusiak_peninsula-65643-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/naufrage-1945-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/nauru-004a-nru-uhslc_rq,yes,Coastal,yes,22,,
/home/pth/GESLA4/DATA/nauru-004b-nru-uhslc_rq,yes,Coastal,yes,29,,
/home/pth/GESLA4/DATA/nauru-004-nru-uhslc_fd,yes,Coastal,yes,33,,
/home/pth/GESLA4/DATA/nauru-67640-nru-bom,yes,Coastal,yes,30,,
/home/pth/GESLA4/DATA/navarre_beach-8729678-usa-noaa,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/navy_seaplane_basin_boathouse-8577385-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/nawiliwili-058a-usa-uhslc_rq,yes,Coastal,yes,68,,
/home/pth/GESLA4/DATA/nawiliwili-058-usa-uhslc_fd,yes,Coastal,yes,72,,
/home/pth/GESLA4/DATA/nawiliwili-1611400-usa-noaa,yes,Coastal,yes,72,,
/home/pth/GESLA4/DATA/nazaretg-naz-prt-cmems,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/naze-359a-jpn-uhslc_rq,yes,Coastal,yes,61,,
/home/pth/GESLA4/DATA/naze-359-jpn-uhslc_fd,yes,Coastal,yes,68,,
/home/pth/GESLA4/DATA/naze-hd22-jpn-jodc_jcg,yes,Coastal,yes,68,,
/home/pth/GESLA4/DATA/naze-hd22-jpn-jodc_jcg_aligned,yes,Coastal,yes,68,,
/home/pth/GESLA4/DATA/neah_bay-9443090-usa-noaa,yes,Coastal,yes,92,,
/home/pth/GESLA4/DATA/neah_bay_wa-558a-usa-uhslc_rq,yes,Coastal,yes,88,,
/home/pth/GESLA4/DATA/neah_bay_wa-558-usa-uhslc_fd,yes,Coastal,yes,92,,
/home/pth/GESLA4/DATA/neches_rv_at_beaumont_tx-8041790-usa-usgs,yes,River,no,5,,
/home/pth/GESLA4/DATA/neches_rv_saltwater_barrier_at_beaumont_tx-8041780-usa-usgs,yes,River,no,19,,
/home/pth/GESLA4/DATA/ne_end-8728486-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/neguac-2022-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/nehalem_river_at_nehalem_or-14301340-usa-usgs,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/nelson-077a-nzl-uhslc_rq,yes,Coastal,yes,28,,
/home/pth/GESLA4/DATA/nelson_island-9466298-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/nemuroko-0133-jpn-jodc_pahb,yes,Coastal,yes,28,,
/home/pth/GESLA4/DATA/neponset_river_at_milton_village_ma-11055566-usa-usgs,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/ne_side_summit_island-9465283-usa-noaa,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/nes-nes-nld-rws,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/nes-nes-nld-rws_hist,yes,Coastal,yes,49,,
/home/pth/GESLA4/DATA/nestg-nes-nld-cmems,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/nestucca_bay-9436641-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/neuendorfhafen-9670046-deu-wsv,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/neumans_cove-9462948-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/neustadt-9610080-deu-wsv,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/neustadttg-neu-deu-cmems,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/neuville-3280-can-meds,yes,River,no,63,,
/home/pth/GESLA4/DATA/newark_bay_at_pvsc_at_newark_nj-1392650-usa-usgs,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/new_baltimore_lake_st_clair_mi-9034057-usa-noaa,yes,Lake,no,2,,
/home/pth/GESLA4/DATA/new_bedford-8447712-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/newbold-8548989-usa-noaa,yes,River,no,25,,
/home/pth/GESLA4/DATA/new_brighton_pier-nbrt-nzl-ttw,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/new_brunswick_raritan_river-8531463-usa-noaa,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/newburyport-8440466-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/new_canal_station-8761927-usa-noaa,yes,River,no,32,,
/home/pth/GESLA4/DATA/newcastle-2040-can-meds,yes,River,no,4,,
/home/pth/GESLA4/DATA/newcastle-60310-aus-bom,yes,Coastal,yes,59,,
/home/pth/GESLA4/DATA/new_castle-8551201-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/newcastle_creek-122-can-meds,yes,River,no,5,,
/home/pth/GESLA4/DATA/new_haven-8465705-usa-noaa,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/newhaven-new-gbr-cmems,yes,Coastal,yes,35,,
/home/pth/GESLA4/DATA/newhaven-nha-gbr-bodc,yes,Coastal,yes,40,,
/home/pth/GESLA4/DATA/newhaven-nha-gbr-da_idh,yes,Coastal,yes,24,,
/home/pth/GESLA4/DATA/new_london-8461490-usa-noaa,yes,Coastal,yes,88,,
/home/pth/GESLA4/DATA/new_london_ct-744a-usa-uhslc_rq,yes,Coastal,yes,84,,
/home/pth/GESLA4/DATA/newlyn_cornwall-294a-gbr-uhslc_rq,yes,Coastal,yes,102,,
/home/pth/GESLA4/DATA/newlyn_cornwall-294-gbr-uhslc_fd,yes,Coastal,yes,99,,
/home/pth/GESLA4/DATA/newlyn-new-gbr-bodc,yes,Coastal,yes,110,,
/home/pth/GESLA4/DATA/newlyn-new-gbr-cmems,yes,Coastal,yes,36,,
/home/pth/GESLA4/DATA/newman_bay-3740-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/newmarket_creek_at_mercury_blvd_at_hampton_va-167892964-usa-usgs,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/new_point-8637289-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/new_point-8637590-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/newport-8452660-usa-noaa,yes,Coastal,yes,96,,
/home/pth/GESLA4/DATA/newport_beach-9410580-usa-noaa,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/newport_black_river-nbl-irl-mi_r,yes,River,no,4,,
/home/pth/GESLA4/DATA/newport_burrishoole-nbu-irl-mi_r,yes,River,no,8,,
/home/pth/GESLA4/DATA/newport_furnace-nfu-irl-mi_r,yes,River,no,8,,
/home/pth/GESLA4/DATA/newport_glendahurk-ngl-irl-mi_r,yes,River,no,8,,
/home/pth/GESLA4/DATA/newport_mill_race-nmi-irl-mi_r,yes,River,no,8,,
/home/pth/GESLA4/DATA/newport-new-gbr-cmems,yes,Coastal,yes,33,,
/home/pth/GESLA4/DATA/newport-npo-gbr-bodc,yes,Coastal,yes,32,,
/home/pth/GESLA4/DATA/newport_ri-253a-usa-uhslc_rq,yes,Coastal,yes,92,,
/home/pth/GESLA4/DATA/newport_ri-253-usa-uhslc_fd,yes,Coastal,yes,96,,
/home/pth/GESLA4/DATA/newport_river-new-usa-ncdem,yes,River,no,4,,
/home/pth/GESLA4/DATA/newport_tarsaghaun-nta-irl-mi_r,yes,River,no,8,,
/home/pth/GESLA4/DATA/newport_yellow_river-nye-irl-mi_r,yes,River,no,8,,
/home/pth/GESLA4/DATA/new_river_at_sc_46_near_hardeeville_sc-217689150-usa-usgs,yes,River,no,2,,
/home/pth/GESLA4/DATA/new_river_at_sunday_bay_fl-2290940-usa-usgs,yes,River,no,7,,
/home/pth/GESLA4/DATA/new_river_burnt_bridge_road-10134-usa-nwfwmd,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/new_river_canal_east_of_sorrento_la-73802284-usa-usgs,yes,Coastal,yes,9,,
